,"crassirhizomoside,b",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O)C(C)=O)C(C)=O
,"crassirhizomoside,c",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](O)[C@H](O)[C@H]([C@@H]1C(C)=O)C(C)=O
,Sagittatin B,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)ccc2c(=O)c1O[C@H]1O[C@@H](C)[C@H](OC(C)=O)[C@@H](O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O
,"gladiatoside,b3",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3OC(=O)c3ccccc3OC)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O
,"gladiatoside,a3",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3OC(=O)c3ccccc3OC)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,Kaempferitrin,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
,"gladiatoside,b2",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)c4ccccc4OC)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O
,"gladiatoside,a2",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](OC(=O)c4ccccc4OC)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,"gladiatoside,b1",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](OC(=O)c4ccccc4OC)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O
,"gladiatoside,a1",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](C)[C@H](OC(=O)c4ccccc4OC)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,Kaempferol-3-rhamnosyl glucoside-7-glucoside,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
,kaempferol 3-O-beta-D-glucosyl(1-2)-beta-D-galactoside 7-O-beta-D-glucoside,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,kaempferol-3-glucoside-7-diglucoside,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@@H](CO[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,"kaempferol-3,7-diglucoside",[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,kaempferol-3-diglucoside-7-glucoside,[H][O-]c1ccc(cc1)-c1oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
,"6-hydroxykaempferol,3,6-diglucoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])c(OC[C@@H]3O[C@H](O)[C@@H](O)[C@H](O)[C@H]3O)c([O-][H])c2c(=O)c1OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
,"6-hydroxykaempferol,3-rutinoside-6-glucoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])c(OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)c([O-][H])c2c(=O)c1O[C@H]1[C@H](C)O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
,"6-hydroxykaempferol,3-glucoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])c([O-][H])c([O-][H])c2c(=O)c1OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
,"Pelargonidin-3,5-diglucoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,"kaempferol,dirhamnoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc(O[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)c2c(=O)c1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O
,Kaempferol 3-methyl ether,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1OC
,Multiflorin B,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1OC[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
,Multiflorin A,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1OC[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
,kaempferol-3-o-beta-d-glucosyl-(1-2)-alpha-l-rhamnoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1OO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,Kaempferol rhamnoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
,Afzelin,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
,"kaempherol 3-O-alpha-L-(2',4'-di-E-feruloyl)-rhamnoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](C)[C@H](OC(=O)\C=C\c2ccc([O-][H])c(OC)c2)[C@@H](O)[C@H]1OC(=O)\C=C\c1ccc([O-][H])c(OC)c1
,"kaempferol,3-o-beta-d-glucopyranosyl-(1-2)-beta-d-galactopyranoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
,kaempferol-3-o-[2-o-(6-o-e-feruloyl)-beta-d-glucopyranosyl]-beta-galactopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](COC(=O)\C=C\c2ccc([O-][H])c(OC)c2)[C@@H](O)[C@@H](O)[C@@H]1O
,Juglanin,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
,Kaempferol-3-beta-D-goucuronide,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H]([C@@H](O)[C@@H](O)[C@H]1O)C(O)=O
,"kaempferol,3-o-b-d-glucuronide",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O
,Sophoraflavonoloside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,"kaempferol,3-galactoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
,Kaempferol-3-O-caffeoylglucoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1O[C@H](COC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)[C@@H](O)[C@H](O)[C@H]1O
,"kaempferol,3-rutinoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1[C@H](C)O[C@@H](OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
,Keampferol-3-O-lysimachiatrioside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](C)O[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](C=O)[C@H]1C=O
,kaempferol-3-alpha-arabinopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O
,"kaempferol,3-o-alpha-l-rhamnopyranoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O
,Multiflorin,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](C)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
,"multiflorin,a",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](C)[C@H](O[C@H]2O[C@@H](COC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
,kaempferol-3-O-beta-D-glucoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,kaempferol-3-O-(2'-O-galloyl)-beta-D-glucoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
,kaempferol-3-o-beta-d-rutinoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
,Kaempferol-O-dihexoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
,Kaempferol-O-rhamnosylhexoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@@H](CO[C@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
,kaempferol rhamnose,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O
,kaempferol-3-O-R-L-rhamnopyranosyl-(1-4)-beta-D-glucopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](C)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
,Kaempferol-3-arabofuranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
,"kaempferol,3-glucoside",[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,Kaempferol 3-O-alpha-L-rhamnopyranosyl-(1-2)-bata-D-glucopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O
,Kaempferol 3-O-bata-D-galactopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
,Kaempferol 3-O-alpha-L-rhamnopyranosyl-(1-6)-bata-D-glucopyranoside,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1O[C@H]1O[C@H](CO[C@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O
,Kaempferol,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2c(=O)c1[O-][H]
,Pelargonidin,[H][O-]c1ccc(cc1)-c1oc2cc([O-][H])cc([O-][H])c2cc1O
,Loureirin A,[H][O-]c1ccc(cc1)C(=O)CCc1ccc(OC)cc1OC
,"carthamoside,b8",[H][O-]c1ccc(cc1)C(=O)CO[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
,galloyl-oxypaeoniflorin,[H][O-]c1ccc(cc1)C(=O)OCC12CO[C@@]3(O)C[C@H](OC)[C@]1(C[C@@H]23)O[C@@H]1O[C@H](COC(=O)c2cc([O-][H])c([O-][H])c([O-][H])c2)[C@@H](O)[C@H](O)[C@H]1O
,6-o-vanillyoxypaeoniflorin,[H][O-]c1ccc(cc1)C(=O)OCC12CO[C@@]3(O)C[C@H](OC)[C@]1(C[C@@H]23)O[C@@H]1O[C@H](COC(=O)c2ccc([O-][H])c(OC)c2)[C@@H](O)[C@H](O)[C@H]1O
,oxypaeoniflorin,[H][O-]c1ccc(cc1)C(=O)OC[C@@]12[C@H]3C[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]1(C)C[C@]3(O)OC2O1
,Oxypaeoniflorin,[H][O-]c1ccc(cc1)C(=O)OC[C@@]12[C@H]3C[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]1(C)C[C@]3(O)O[C@@H]2O1
,6'-O-p-hydroxybenzoyliridin,[H][O-]c1ccc(cc1)C(=O)OC[C@H]1C[C@@H](Oc2cc3occ(-c4cc([O-][H])c(OC)c(OC)c4)c(=O)c3c([O-][H])c2OC)[C@H](O)[C@@H](O)[C@@H]1O
,mudanpioside-h,[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@@H](O[C@]23C[C@@H]4[C@@]2(COC(=O)c2ccc([O-][H])cc2)CO[C@@]4(O)C[C@@H]3OC)[C@H](O)[C@@H](O)[C@@H]1O
,"houttuynoside,a",[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@@H](Oc2cc(ccc2[O-][H])C(=O)OC)[C@H](O)[C@@H](O)[C@@H]1O
,Sibiricose A3,[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
,"tenuifoliside,a",[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)\C=C\c2cc(OC)c(OC)c(OC)c2)[C@H](O)[C@@H](O)[C@@H]1O
,"tenuifoliside,b",[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)\C=C\c2cc(OC)c([O-][H])c(OC)c2)[C@H](O)[C@@H](O)[C@@H]1O
,Kaempferol-3-O-p-hydroxybenzoylglucoside,[H][O-]c1ccc(cc1)C(=O)OC[C@H]1O[C@H](Oc2c(oc3cc([O-][H])cc([O-][H])c3c2=O)-c2ccc([O-][H])cc2)[C@H](O)[C@@H](O)[C@@H]1O
,Benzoyl-oxypaeoniflorin,[H][O-]c1ccc(cc1)C(=O)OC[C@]12[C@@H]3C[C@@]1(O[C@@H]1O[C@H](COC(=O)c4ccccc4)[C@@H](O)[C@H](O)[C@H]1O)[C@@]1(C)C[C@]3(O)O[C@@H]2O1
,Kaempferol-3-O-p-hydroxybenzoylglucoside-7-O-hexoside,[H][O-]c1ccc(cc1)C(=O)O[C@]1(Oc2c(oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc([O-][H])c3c2=O)-c2ccc([O-][H])cc2)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,p-Hydroxybenzoyl-quercetin-3-O-galactoside,[H][O-]c1ccc(cc1)C(=O)Oc1cc([O-][H])cc2oc(-c3ccc([O-][H])c([O-][H])c3)c(O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(=O)c12
,Licochalcone A,[H][O-]c1ccc(cc1)C(=O)\C=C/c1cc(c([O-][H])cc1OC)C(C)(C)C=C
,"licoagroachalcone,b",[H][O-]c1ccc(cc1)C(=O)\C=C\c1ccc2OC(C)(C)C=Cc2c1OC
,"2,6,4-trihydroxy-4-methoxybenzophenone",[H][O-]c1ccc(cc1)C(=O)c1c([O-][H])cc(OC)cc1[O-][H]
,"p-hydroxybenzoic,acid",[H][O-]c1ccc(cc1)C(O)=O
,4-hydroxy-4-methoxydalbergione,[H][O-]c1ccc(cc1)[C@@H](C=C)C1=CC(=O)C(OC)=CC1=O
,"1-(2,4-dihydroxyphenyl)-3-hydroxy-3-(4'-hydroxyphenyl) 1-propanone",[H][O-]c1ccc(cc1)[C@@H](O)CC(=O)c1ccc([O-][H])cc1[O-][H]
,Abrusin-2''-O-apioside,[H][O-]c1ccc(cc1)[C@@H]1CC(=O)c2c([O-][H])c(OC)c(OC)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O[C@H]3OC[C@@](O)(CO)[C@@H]3O)c2O1
,naringin,[H][O-]c1ccc(cc1)[C@@H]1CC(=O)c2c([O-][H])cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)cc2O1
,Naringenin,[H][O-]c1ccc(cc1)[C@@H]1CC(=O)c2c([O-][H])cc([O-][H])cc2O1
,"6,4-dihydroxy-7-methoxyflavanone",[H][O-]c1ccc(cc1)[C@@H]1CC(=O)c2cc([O-][H])c(OC)cc2O1
,"(2s)-6,4-dihydroxy-7-methoxyflavan",[H][O-]c1ccc(cc1)[C@@H]1CCc2cc([O-][H])c(OC)cc2O1
,"(2s)-6,7,4-trihydroxyflavan",[H][O-]c1ccc(cc1)[C@@H]1CCc2cc([O-][H])c([O-][H])cc2O1
,"7,4'-Dihydroxy-8-methylflavan",[H][O-]c1ccc(cc1)[C@@H]1CCc2ccc([O-][H])c(C)c2O1
,"7,4'-Dihydroxyflavan",[H][O-]c1ccc(cc1)[C@@H]1CCc2ccc([O-][H])cc2O1
,"radicamine,,b",[H][O-]c1ccc(cc1)[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O
,Epimedoside B,[H][O-]c1ccc(cc1)[C@@H]1Oc2c(CC=C(C)C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc([O-][H])c2C(=O)[C@H]1O
,Baohuoside HI,[H][O-]c1ccc(cc1)[C@@H]1Oc2c(CC=C(C)C)c([O-][H])cc([O-][H])c2C(=O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
,2-O-Rhamnosylikarisoside A,[H][O-]c1ccc(cc1)[C@@H]1Oc2c(CC=C(C)C)c([O-][H])cc([O-][H])c2C(=O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O
,Aromadendrin-7-monomethyl ether,[H][O-]c1ccc(cc1)[C@@H]1Oc2cc(OC)cc([O-][H])c2C(=O)[C@H]1O
,kaemperol-3-O-beta-D-glucopyranoside-7-alpha-O-L-rhamnoside,[H][O-]c1ccc(cc1)[C@@H]1Oc2cc(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)cc([O-][H])c2C(=O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1C[C@H](C)[C@@H](O)[C@H](O)[C@H]1O
,cis-miyabenol C,[H][O-]c1ccc(cc1)[C@@H]1Oc2cc([O-][H])cc([C@@H]3[C@H](Oc4cc([O-][H])cc(\C=C/c5ccccc5)c34)c3ccc([O-][H])cc3)c2[C@H]1c1cc([O-][H])cc([O-][H])c1
,engeletin,[H][O-]c1ccc(cc1)[C@@H]1Oc2cc([O-][H])cc([O-][H])c2C(=O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O
,"5,7,4'-trihydroxydihydroflavonol",[H][O-]c1ccc(cc1)[C@@]1(O)CC(=O)c2c([O-][H])cc([O-][H])cc2O1
,(-)-4'-O-Methyl-nyasol,[H][O-]c1ccc(cc1)[C@H](C=C)\C=C/c1ccc(OC)cc1
,"1,3-bis-di-p-hydroxyphenyl-4-penten-1-one",[H][O-]c1ccc(cc1)[C@H](CC(=O)c1ccc([O-][H])cc1)C=C
,"1-(2,4-dihydroxyphenyl-4-O-beta-D-glucopyranoside)-3-hydroxy-3-(4'-hydroxyphenyl)-1-propanone",[H][O-]c1ccc(cc1)[C@H](O)CC(=O)c1ccc(O[C@H]2O[C@@](C)(CO)[C@@](C)(O)[C@](C)(O)[C@@]2(C)O)cc1[O-][H]
,Synepgrine,[H][O-]c1ccc(cc1)[C@H](O)CNC
,Isoxanthohumol,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c(OC)cc([O-][H])c(CC=C(C)C)c2O1
,Salipurposide,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)cc([O-][H])cc2O1
,Sakuranetin,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c([O-][H])cc(OC)cc2O1
,Naringin,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c([O-][H])cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O1
,Narirutin,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c([O-][H])cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1
,naringenin,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2c([O-][H])cc([O-][H])cc2O1
,liguritigenin,[H][O-]c1ccc(cc1)[C@H]1CC(=O)c2ccc([O-][H])cc2O1
,Diphyiloside B,[H][O-]c1ccc(cc1)[C@H]1Oc2c(CC=C(C)C)c(O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)cc([O-][H])c2C(=O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@H](O)[C@H]1O
,foeniculosides XI,[H][O-]c1ccc(cc1)[C@H]1Oc2cc([O-][H])cc([C@H]3[C@@H](Oc4cc(O[C@@H]5O[C@@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H](O)[C@@H]5O)cc(\C=C/c5ccccc5)c34)c3ccc([O-][H])cc3)c2[C@@H]1c1cc([O-][H])cc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1
,Guibourtinidol-(4alpha6)-catechin,[H][O-]c1ccc(cc1)[C@H]1Oc2cc([O-][H])ccc2[C@@H]([C@@H]1O)c1c([O-][H])cc2O[C@@H]([C@H](O)Cc2c1[O-][H])c1ccc([O-][H])c([O-][H])c1
,methoxyhydnocarpin-D,[H][O-]c1ccc(cc1)[C@H]1Oc2cc(cc(OC)c2O[C@@H]1CO)-c1cc(=O)c2c([O-][H])cc([O-][H])cc2o1
